Item Name,GST Tax Desc,GST code,HSN code,Cost,Selling,M.R.P,Total Stock
WEIKFIELD PASTA PENNE 400G,GST 12%,5004,19.02.3010,112,135,140,3
WEIKFIELD PASTA ELBOW,GST 12%,5004,19.02.3010,112,135,140,4
WEIKDIELD TOMATO KETCHUP,GST 12%,5004,21.03.2000,110.88,130,130,0
HARIMA COCONUT MILK POWDER 99/-,GST 12%,5004,2008,80,99,99,1
PILLSBURY RICH CHOCO OVEN CAKE 285G,GST 5%,5003,,150,163,165,0
PILLSBURY VANILLA OVEN CAKE MIX 225G,GST 5%,5003,,150,163,165,0
VEEBA EGGLESS MAYONNAISE 875G,GST 12%,5004,21039030,135.2,162,169,1
FUNFOODS VEG MAYONNAISE TANDOORI 69/-,GST 12%,5004,21039030,66.95,77,79,2
KELLOGGS REAL STRAWBERRY CORN FLAKES 10/-,GST 18%,5005,19041090,8.2,9.83,10,38
MTR DAL OATS 48G,GST 18%,5005,21069099,17.65,19,20,0
MAGGI NUTRI LICIOUS VEG ATTA MAS NOODLES 435G,GST 12%,5004,19023010,116.37,125,128,0
ITC AASIRVAAD GULAB JAMUN MIX 175G 1+1,GST 18%,5005,2106,118.19,125,130,35
TATA Q CHICKEN BITES 180G,GST 12%,5004,16023200,126.65,145,149,3
HARIMA BREAD CRUMBS 100GM,GST 5%,5003,2102,24,29,30,11
MTR MINUTE RASAM GARLIC POWDER 10/-,GST 18%,5005,21069099,8.76,9.83,10,1
MTR MINUTE RASAM PEPPER POWDER 10/-,GST 18%,5005,21069099,8.76,9.83,10,0
MAGGI CUP UPMA 65G,GST 18%,5005,19023010,45.87,49,50,0
BAMBINO DOUBLE ROSTED RAVA 500G,GST 5%,5003,1902,27,33,36,5
HAPIMA VEG MASALA MIX VARUVAL 14G,GST 12%,5004,21039040,7.49,9.83,10,0
VIJAY IDLY DOSA BATTER 1KG,GST 0% Tax,5001,,50,55,60,1
MAGGI COCO MILK 180ML,GST 5%,5003,11063090,60.01,74,75,0
MAGGI MASALA AROMATIC ROAS SPICES 58/-,GST 12%,5004,19023010,53.21,57,58,8
MILKY MIST MALABAR PAROTA,GST 5%,5003,,55,69,70,3
MILKY MIST WHEAT PAROTA,GST 0% Tax,5001,,52,60,65,0
MILKY MIST CHAPATHI,GST 5%,5003,,25,29.5,30,9
MILKY MIST COION PAROTA,GST 5%,5003,,34,37,39,35
JB COCOA POWDER 50G,GST 18%,5005,,45.5,62,65,5
ID DOSA MAVOO 45/-,GST 0% Tax,5001,21061000,38,44,45,0
JB CUSTARD POWDER VANILLA 100G,GST 18%,5005,,26.61,35,38,2
MILKY MIST IDLY DOSA BUTTER 1KG,GST 0% Tax,5001,4051000,55,60,70,2
NUOGE COCONUT PASTE 250G,GST 0% Tax,5001,,48,85,88,1
MUSHROOM CHIPPI 65/-,GST 0% Tax,5001,,45,55,65,4
FUN FOOD SAND WICH SPREAD 39/-,GST 12%,5004,21039030,33.05,38,39,15
SAIRAM RICE VADAM 100G,GST 0% Tax,5001,,22,29,30,10
SAIRAM ONION VADAM 100G,GST 0% Tax,5001,,22,29,30,13
SAIRAM JAVVARSI VADAM 100G,GST 0% Tax,5001,,27,34,35,0
A2B RICE PASTE 100G,GST 0% Tax,5001,,25,28.5,30,1
JUICY AMERICAN SWEET CORN 250GM POUCH,GST 0% Tax,5001,,36,44,45,0
JUICY AMERICAN SWEET CORN COP 1N,GST 0% Tax,5001,,36,44,45,0
JUICY AMERICAN SWEET CORN 120GM POUCH,GST 0% Tax,5001,,16,19,20,0
JUICY AMERICAN SWEET CORN 82/-,GST 0% Tax,5001,,65,81,82,0
AJANTHA PAKKU 1/-,GST 18%,5005,9603,0.75,1,1,90
MAGGI 2 MIN SPECIAL CHICKEAN65 71G,GST 12%,5004,19023010,18.35,19.5,20,18
MAGGI 2 MIN SPECIAL CHICKEAN65 284G,GST 12%,5004,19023010,71.56,77,78,0
MTR GULAB JAMUM REDY MIX,GST 18%,5005,21069099,35.72,39,40,0
MAMBALAM IYERS HEALTH MIX,GST 5%,5003,,200,245,250,0
WINGREENS VEG MAYO 200G,GST 12%,5004,21032000,60.56,72,75,3
WINGREENS TANDOORI MAYO 200,GST 12%,5004,21032000,60.56,72,75,4
WINGREENS PERI PERI KITCHUP 200G,GST 0% Tax,5001,21032000,54.07,72,75,2
WINGREENS SCHEZWAN CHILLI GARLIC SAUCE 200G,GST 0% Tax,5001,21032000,54.07,72,75,0
HELLMANNS MA YONNAISE,GST 12%,5004,2103,75.96,89,90,0
BEST EGG,GST 0% Tax,5001,,76,82,84,3
SPROUTS,GST 0% Tax,5001,,7.13,9.5,10,0
MAGGI VEGGIE MASALA 62G,GST 12%,5004,19023010,11.01,11.5,12,38
KELLOGGS FROOT LOOPS,GST 18%,5005,,152.73,173,175,4
INDIA GATE JEERA RICE 1KG,GST 5%,5003,,79.49,90,105,0
RICE ALAMARAM 5KG,GST Exempted Tax,5002,,263.28,300,350,10
RICE ALAMARAM  10 KG,GST Exempted Tax,5002,,526.56,560,640,9
RICE ALAMARAM  25 KG OLD,GST Exempted Tax,5002,,1350,1460,1560,17
RED ROSE BLUE RICE 10 KG,GST Exempted Tax,5002,,480,560,600,5
RED ROSE BLUE RICE 25 KG,GST Exempted Tax,5002,,1200,1350,1450,5
RED ROSE DEX RICE 25 KG,GST Exempted Tax,5002,,950,1050,1150,4
VARA MUTHYAM RICE 25 KG OLD,GST Exempted Tax,5002,,1050,1150,1250,7
MUKTHIKA H/B RICE 10 KG,GST Exempted Tax,5002,,380,415,456,1
RICE RAW APPLE 25 KG OLD,GST Exempted Tax,5002,,1063.81,1190,1600,12
RICE SIVAJI BOLIED RICE 1KG OLD,GST 5%,5003,,60.92,66,70,0
RICE ALAMARAM  1KG OLD,GST 0% Tax,5001,,54,62,72,34
RICE RAW APPLE1KG OLD,GST Exempted Tax,5002,,42.51,49,64,115
RICE RAW APPLE 500G OLD,GST Exempted Tax,5002,,23,26,29,9
RICE VLM STEAM 1KG OLD,GST Exempted Tax,5002,,42,49,59,4
RICE RAW MAVOO 1KG OLD,GST Exempted Tax,5002,,26.52,35,40,25
RICE RAW MAVOO  500G OLD,GST Exempted Tax,5002,,13,20,25,8
BANYARD MILLET 500G,GST 5%,5003,10082019,97.13,105,110,15
KODA MILLET 500G,GST 5%,5003,10082019,68.87,78,80,3
PROSO MILLET 500G,GST 5%,5003,10082019,107.14,118,120,2
FOXTAIL MILLET 500G,GST 5%,5003,10082019,90,97,99,13
LITTLE MILLET 500G,GST 5%,5003,10082019,71.42,78,80,6
RICE NIRAPARA VADI  5KG,GST 5%,5003,10063010,239.4,260,275,1
MATHAJI FULL BIOLED RICE 25KG,GST 0% Tax,5001,,1250,1350,1400,8
RICE UNICORN 25KG,GST 0% Tax,5001,,1220,1350,1450,6
ORANGE IDLY RICE 25KG,GST 0% Tax,5001,,780,900,950,5
RSK FB RICE 10KG,GST 0% Tax,5001,,550,590,600,8
RED APPLE RAW RICE 25KG,GST Exempted Tax,5002,,1260,1400,1450,1
INDIA GATE CLASS BASMATHI RICE 1KG,GST 0% Tax,5001,,157.55,176,210,11
INDIA GATE UNITY BASMATHI RICE 1KG,GST 0% Tax,5001,,107.55,139,200,21
DOUBLE DEAR BASMATHI RICE 1KG+250G,GST Exempted Tax,5002,,130.05,160,240,2
INDIA GATE SUPER BASMATHI RICE 1KG+250G,GST 5%,5003,1006,130.09,150,182,27
INDIA GATE DUBAR BASMATHI RICE 1KG,GST 0% Tax,5001,1006,89.55,105,115,5
INDIA GATE TIBAR BASMATHI RICE 1KG,GST 5%,5003,,92.55,108,122,10
MANNA THINAI RICE 500G,GST 0% Tax,5001,10089090,51.5,65,70,11
MANNA VARAGU RICE 500G,GST Exempted Tax,5002,10089090,51.5,65,70,4
MANNA SAMAI RICE 500G,GST Exempted Tax,5002,10089090,56,75,80,11
HAND POUND RICE 500G,GST Exempted Tax,5002,10062000,41.25,53,55,3
PONNI RICE FLR 400G,GST 5%,5003,11029090,27,34,35,0
RICE IDLY  KRISHNA 25KG OLD,GST 0% Tax,5001,,672.18,840,940,9
RICE IDLY GUNDU 1KG OLD,GST 0% Tax,5001,,26.36,39,50,78
RICE IDLY GUNDU.2KG OLD,GST 0% Tax,5001,,56.25,75,80,4
RICE IDLY 555 BRAND 5KG,GST 0% Tax,5001,,185,215,240,15
RICE IDLY 555 BRAND 10KG,GST 0% Tax,5001,,370,420,440,14
WAGHA ROYAL RICE,GST 0% Tax,5001,,88,105,165,0
RICE RAW APPLE 5KG OLD,GST Exempted Tax,5002,,230,255,260,7
RICE IDLY GUNDU 2KG OLD,GST 0% Tax,5001,,57,78,88,1
RICE IDLY GUNDU 5KG OLD,GST 0% Tax,5001,,150.02,195,205,7
RICE IDLY UDHAYAM 5KG,GST 5%,5003,,185.01,225,250,10
RICE BOILED KURANAI 500G,GST 0% Tax,5001,,15.62,18,25,7
RICE RAW KURANAI 500G OLD,GST 0% Tax,5001,,12.42,16,25,14
RICE BASMATHI 1KG OLD,GST 5%,5003,,79.84,104,115,13
RICE J K CLASSIC 25KG OLD,GST 0% Tax,5001,,1260,1360,1400,10
RICE KANKAROO 25KG OLD,GST 0% Tax,5001,,1250,1350,1400,10
RICE NEW KANNAN 25KG OLD,GST 0% Tax,5001,,1200,1300,1400,10
ZEERA SAMBA RICE 1KG,GST 0% Tax,5001,,98.03,115,170,10
5 STAR SIVAJI RICE 5KG,GST Exempted Tax,5002,,275.2,305,333,9
RIVE VLM STEAM RICE 5KG,GST 0% Tax,5001,,157.5,210,220,1
RICE VLM 5KG OLD,GST 0% Tax,5001,,157.5,210,220,7
MKS BOILED RICE 1KG,GST 0% Tax,5001,,38,54,62,9
RICE SIVAJI 5KG,GST 5%,5003,10063010,290,315,375,12
DOUBLE HORSE  MATTA BROKEN RICE 500G,GST 5%,5003,11029000,48,58,60,0
RED APPLE RAW RICE 1KG,GST Exempted Tax,5002,,42,56,60,3
APPLE RAW RICE 250G,GST 0% Tax,5001,,10.5,14,20,0
RICE IDLY 555 BRAND 25KG,GST Exempted Tax,5002,,740,840,940,0
RICE RAW WHITE APPLE 25KG OLD,GST Exempted Tax,5002,,1403.47,1550,1650,10
RICE RAW WHITE APPLE 1KG OLD,GST Exempted Tax,5002,,56.1,62,70,0
RICE THAMARAI 25KG OLD,GST Exempted Tax,5002,,1328.34,1500,1600,8
RICE TAMARAI 1KG OLD,GST 0% Tax,5001,,53.13,62,72,0
RICE RAW LOVELY 1KG OLD,GST 0% Tax,5001,,64.44,69,72,53
RICE RAW LOVELY 25KG OLD,GST 0% Tax,5001,,1611,1675,1700,7
RICE RAW DURGA APPLE 1KG OLD,GST 0% Tax,5001,,52,58,64,17
RICE RAW DURGA APPLE 25KG OLD,GST 0% Tax,5001,,1300,1400,1500,3
INDIA GATE ROZZANA,GST 5%,5003,,68.57,90,96,10
RICE SIVAJI 10KG,GST 5%,5003,10063010,560,590,660,4
PRO NATURE SONA MASORI RICE 1KG,GST 5%,5003,11063090,81.6,100,102,10
DOUBLE HORSE VADI MATTA RICE 5KG,GST 5%,5003,1003,364.14,410,420,10
QUEENS LAND RICE FLOUR 500G,GST 0% Tax,5001,1102,21,35,40,5
PRO NATURE HAND FOUND SONA MASORI RICE 1KG,GST 5%,5003,11063090,83.2,100,104,14
MATHAJI FULL BOILED RICE 1KG,GST 0% Tax,5001,,45,60,65,12
DOUBLE DEAR ZEERAGA SAMBA RICE 1KG,GST 5%,5003,,100.47,120,174,0
PRO NATURE ORGANIC PUFFED RICE 45/-,GST 0% Tax,5001,19041020,36,43,45,4
UDHAIYAM RICE BOILD 10KG,GST 5%,5003,10063010,371.25,450,502,4
UDHAYAM RICE 1KG,GST 5%,5003,7132000,54.45,65,68,15
UDHAYAM RICE 10KG,GST 5%,5003,7132000,364.98,600,760,3
UDHAYAM RICE 5KG,GST 5%,5003,7132000,277.95,350,390,2
RICE ALAMARAM 1KG,GST 0% Tax,5001,,46.5,62,72,23
RICE ALAMARAM 25KG,GST 0% Tax,5001,,1316.39,1400,1520,5
RICE RAW MAVU 1KG,GST 0% Tax,5001,,23.68,36,40,12
RICE BASMATHI 1KG,GST 0% Tax,5001,,96.86,115,125,29
RICE TAMARAI PONNI 1KG,GST 0% Tax,5001,,53.55,63,72,10
RICE TAMARAI PONNI 25KG,GST 0% Tax,5001,,1338.75,1440,1550,1
RICE RAW DURGA APPLE 1KG,GST 0% Tax,5001,,53.55,62,72,21
RICE VLM 1KG,GST 0% Tax,5001,,42,55,59,4
RICE VLM 25KG,GST 0% Tax,5001,,1030,1150,1250,1
RICE RAW APPLE 1KG,GST 0% Tax,5001,,42.04,50,59,2
RICE RAW APPLE 25KG,GST 0% Tax,5001,,1065.51,1150,1400,9
RICE RAW WHITE APPLE 1KG,GST 0% Tax,5001,,56.36,63,72,11
RICE RAW WHITE APPLE 25KG,GST 0% Tax,5001,,1414.71,1460,1600,1
RICE SIVAJI 1KG,GST 0% Tax,5001,,46.58,62,70,12
RICE SIVAJI 25KG,GST 5%,5003,,1359.99,1420,1600,6
RICE IDLY RICE 1KG,GST 0% Tax,5001,,25.68,42,50,5
RICE RAW LOVELY 1KG,GST 0% Tax,5001,,64.55,68,74,14
RICE RAW LOVELY 25KG,GST 0% Tax,5001,,1563,1650,1700,2
RICE MATHAJI 1KG,GST 0% Tax,5001,,50,56,66,3
RICE MATHAJI 25KG,GST 0% Tax,5001,,1250,1350,1450,1
RICE WELCOME BOILED 1KG,GST 0% Tax,5001,,50.8,56,66,1
RICE WELCOME BOLIED 25KG,GST 0% Tax,5001,,1270,1370,1470,1
RICE RAW KURUNAI 500G,GST 0% Tax,5001,,10,17,25,16
RICE BOILED KURUNAI 500G,GST 0% Tax,5001,,13,18,25,18
MAYOORA MAPPILLAI SAMBA RICE,GST 0% Tax,5001,1129090,55,67,70,3
MAYOORA KICHILI SAMBA RICE,GST 0% Tax,5001,1129090,40,47,50,3
BARLE RICE 250G,GST 0% Tax,5001,,12.59,23,36,6
BARLE RICE 100G,GST 0% Tax,5001,,5.5,13,18,2
RED RICE 250G,GST 0% Tax,5001,,9.52,15,20,11
AKSHAA MAPILLAI SAMBA RICE 500G,GST 0% Tax,5001,,58.67,70,80,4
AKSHAA KARUPPU KAVUNI RICE 500G,GST 0% Tax,5001,,112.5,145,150,2
RICE RAW APPLE  5KG,GST Exempted Tax,5002,,212.92,240,270,9
RICE RAW LOVELY 5KG,GST 0% Tax,5001,,322.2,345,400,4
RICE RAW WHITE APPLE 5KG,GST 0% Tax,5001,,282.44,310,350,1
RICE UNICORN 1KG,GST 0% Tax,5001,,1050,56,66,10
PONGAL RICE 1KG,GST 0% Tax,5001,,36.04,46,52,17
PONGAL RICE 500GM,GST 0% Tax,5001,,15.75,23,30,1
DOUBLE HORSE RICE SEVAI 200G,GST 12%,5004,2106,50,55,60,0
FORTUNE EVERYDAY BASMATHI RICE 1KG,GST 5%,5003,,82.85,99,149,4
FORTUNE BRIYANI BASMATHI RICE 1KG,GST 5%,5003,,110,140,175,0
VADI MATA RICE 1KG,GST 0% Tax,5001,,57.8,82,85,0
UDHAYAM RICE 20KG,GST 5%,5003,10063010,1050.42,1150,1400,2
UDHAYAM BASMATI RICE 1KG,GST 5%,5003,10063020,89.99,120,125,1
RED RICE 1KG,GST 0% Tax,5001,,38.48,50,60,1
RICE AMRUTHAA 25KG,GST 0% Tax,5001,,961.97,1075,1250,5
RICE IDLY MALLI 10KG,GST 0% Tax,5001,1006,286.46,320,360,4
RICE IDLY MALLI 5KG,GST 0% Tax,5001,1006,151,180,220,1
TRUE EARTH BASMATI RICE 1KG,GST 5%,5003,8908012288,90,110,150,1
TRUE EARTH EXTRA LONG BASMATI RICE 1KG,GST 5%,5003,8908012288,105.3,135,140,3
TRUE EARTH PREMIUM BASMATI RICE 1KG,GST 5%,5003,8908012288,97.2,125,160,3
FORTUNE ROZANA BASMATHI RICE 1KG,GST 5%,5003,,74.55,110,130,6
RICE AMRUTHAA 5KG,GST 0% Tax,5001,,192.4,240,280,10
RICE RAW KURUNAI 1KG,GST 0% Tax,5001,,20,32,40,0
RICE IDLY 5KG,GST 0% Tax,5001,,174,200,230,4
RICE UNICORN 5KG,GST 0% Tax,5001,,241.5,280,320,9
RICE IDLY 25KG,GST 0% Tax,5001,,830.62,880,920,2
MAYOORA RED RICE 500G,GST 0% Tax,5001,1129090,35,42,45,3
RICE BAG,GST 0% Tax,5001,,850,950,1100,0
RICE CHEMBARATHI BULK,GST 0% Tax,5001,,24.33,32,40,25
0.7 MECH PENCIL 10/-,GST 12%,5004,96084000,7.35,9.83,10,16
SUP MAX S11 RAZOR,GST 12%,5004,82121010,45.56,58,60,0
SUP MAX S11 CATRIDGE,GST 12%,5004,82122011,33.22,49,50,0
SUP MAX S123 RAZOR,GST 18%,5005,82122011,52.5,70,75,3
SUP MAX S123 CATRIDGE,GST 18%,5005,82122011,35,49,50,11
SUP MAX S4 RAZOR,GST 18%,5005,82122011,73.74,97,100,10
SUP MAX SMX3 JUMBO,GST 18%,5005,82121010,112.01,146,149,0
GILLETTE 7 O CLOCK SP RZ,GST 18%,5005,82121010,66.97,75,75,10
GILLETTE 7 O CLOCK STAIN RZ,GST 18%,5005,82121010,31,34,35,14
GILLETTE 7 O COK STERING RZ,GST 18%,5005,82121010,87.72,98,100,4
GILLETTE 7 O CLK READYII,GST 18%,5005,82121010,14.04,16,16,32
GILLETTE 7 O CLK SU PLA 10N,GST 18%,5005,82121010,42.75,53,55,2
GILLETTE 7 O CLK PER STAIN 10N,GST 18%,5005,82122019,18.74,23,24,92
GILLETTE 7 O CLOK PII CART 5S,GST 18%,5005,821210010,170.22,195,200,5
GILLETTE 7 O CLK PII RAZ,GST 18%,5005,82121010,89.8,105,110,8
GILLETTE FUSION CART 2S,GST 18%,5005,821210010,392.86,490,500,0
GILLETTE FUSION CART 4S,GST 18%,5005,821210010,707.13,875,900,0
GILLETTE FUSION POWER CART 4S,GST 18%,5005,821210010,788.85,920,930,1
GILLETTE FUSION POW RAZ,GST 18%,5005,821210010,388.39,425,435,5
GILLETTE FUSION RAZ,GST 18%,5005,82121010,312.49,341,350,2
GILLETTE FUSION PROG CRT4,GST 18%,5005,82122019,891.97,974,999,3
DETTOL SOAP ALOE 100G,GST 18%,5005,3401,34.66,38,39,12
GILLETTE MACH3  ST CART 4S,GST 18%,5005,82122011,360.36,391,400,0
GILLETTE MACH3 CART 8S,GST 18%,5005,82122011,788.28,868,875,1
GILLETTE MACH3 RAZ,GST 18%,5005,82122011,212.05,245,250,0
GILLETTE MACH3 ST 2 CART,GST 18%,5005,82122011,198.2,213,220,2
GILLETTE MACH3 CART 4S,GST 18%,5005,82122011,404.5,445,449,5
GILLETTE MACH3 ST CART 8S,GST 18%,5005,82122011,648.64,700,720,1
GILLETTE MACH3 ST RAZ,GST 18%,5005,82121010,150.89,164,169,1
GILLETTE PRESTO RESHAVE 3+1N,GST 18%,5005,82121010,52.64,60,60,111
GILLETTE VECTOR CART 2S,GST 18%,5005,82122019,58.04,64,65,6
GILLETTE VECTOR CART 4S,GST 18%,5005,82122019,90.77,108,110,3
GILLETTE VECTOR CART 6S,GST 18%,5005,82122019,133.93,147,150,2
GILLETTE VECTOR PLUS RAZ,GST 18%,5005,82121010,53.57,59,60,0
GILLETTE GUARD 3S,GST 18%,5005,82122011,22.81,27,28,20
GILLETTE GUARD 6S,GST 18%,5005,82122011,41,49,50,17
GILLETTE GUARD 1S,GST 18%,5005,82122011,8,9.83,10,79
GILLETTE GUARD RAZER,GST 18%,5005,82121010,19,21,22,8
GILLETTE MA3 TURBO CART 2S,GST 18%,5005,82122011,282.44,325,330,1
GILLETTE MA3 TURBO CART 4S,GST 18%,5005,82122011,549.55,599,610,2
GILLETTE MA3 SENSITIVE CART 2S,GST 18%,5005,82122011,308.11,351,360,3
GILLETTE MA3 SENSITIVE CART 4S,GST 18%,5005,82122011,629.73,650,699,8
GILLETTE MA3 TURBO RAZOR,GST 18%,5005,82121010,245.98,283,290,1
GILLETSIM 3 VENUS RAZOR,GST 18%,5005,82121010,61.41,69,70,31
GILLETTE SIMP 5 VENUS RAZ,GST 18%,5005,82122011,245.62,275,280,2
GILLETTE SKGUARD SEN CART 2,GST 18%,5005,82122011,312.5,341,350,4
GILLETTE SKGUARD SEN CART4,GST 18%,5005,82122011,494.99,615,630,4
GILLETTE SKGUARD SENSI RAZ,GST 18%,5005,82121010,312.49,341,350,1
GILLETTE VECTOR 3 CART 2S,GST 18%,5005,82121010,110.26,127,130,0
GILLETTE VECTOR 3 CART 4S,GST 18%,5005,82121010,205.36,223,230,2
GILLETTE VECTOR 3 RAZER,GST 18%,5005,82121010,89.64,107,110,0
GILLETTE VEN BREEZE CART 2S,GST 18%,5005,82122019,273.25,341,350,4
GILLETTE VENUS CART 2S,GST 18%,5005,82121010,199.01,290,299,2
GILLETTE VENUS CART 4S,GST 18%,5005,82121010,429.39,489,499,2
GILLETTE VENUS ALOE RAZER 249/-,GST 18%,5005,82121010,218.42,242,249,2
GILLETTE VEN RAZER,GST 18%,5005,82121010,192.98,213,220,0
GILLETTE WILK SALLON PACK 55N,GST 18%,5005,82122019,16.41,24,25,5
GILLETTE WILKINSON 5N BLA,GST 18%,5005,82121010,9.95,14,15,10
GILLETTE WINNER BLA 55N,GST 18%,5005,82122019,94.05,125,127,30
GILLETTE FUSION GEL ULT PRO 195G,GST 18%,5005,82239871,334.83,366,375,3
GILLETTE FOAM REGULAR 418G,GST 18%,5005,82239871,177.68,194,199,4
GILLETTE FOAM SENSITIVE 418G,GST 18%,5005,82239871,200.9,220,225,3
GILLETTE SHAVING FOAM LEMON 196G,GST 18%,5005,33073090,165.18,180,185,2
GILLETTE SHAVING FOAM MENTHOL 196G,GST 18%,5005,33073090,155.47,195,199,1
GILLETTE FOAM REGULAR 50G,GST 18%,5005,82239871,70.31,88,90,8
GILLETTE SHAVE BRUSH 1N,GST 18%,5005,82121010,38.35,52,54,8
GILLETTE SHVI CREAM LEMON 30GG,GST 18%,5005,33073090,24.96,34,35,6
GILLETTE SHVI CREAM LEMON 93.1G,GST 18%,5005,33073090,55.58,74,75,6
GILLETTE SHVI CREAM REGULAR 30G,GST 18%,5005,33073090,28.53,34,35,3
GILLETTE SHAVI CREAM REGULAR 93.1G,GST 18%,5005,33071010,66.97,74,75,7
GILLETTE SA CR SEN SKIN ALO VERA195G,GST 18%,5005,33073090,197.37,218,225,3
GILLETTE AS SPLASH ARCTIC I 100ML,GST 18%,5005,33072000,366.4,459,469,3
GILLETTE AS SPLASH ARCTIC I 50ML,GST 18%,5005,33072000,239.29,262,268,2
GILLETTE AS SPLASH COOL WAVE 50ML,GST 18%,5005,33071090,239.29,261,268,2
GILLETTE MA3 GEL COM DEF SENSI 195G,GST 18%,5005,33073090,250,271,280,0
GILLETTE MAT3 GEL E CF 70G,GST 18%,5005,82231703,102.69,112,115,0
GILLETTE SER 3X SENSI S GEL 70G,GST 18%,5005,33073090,89.29,98,100,2
GILLETTE SER 3X PRO CONDI S FOAM 245G,GST 18%,5005,33073090,254.46,277,285,2
GILLETTE SER 3X PRO SENSI S FOAM 245G,GST 18%,5005,33073090,254.46,277,285,0
GILLETTE 3X PURE SEN SH GEL 195G,GST 18%,5005,33073090,293.74,320,329,3
GILLETTE 3X SEN SH GEL 195G,GST 18%,5005,33073090,293.74,319,329,3
GILLETTE SE MOISTURE V E SH GEL,GST 18%,5005,33073090,69.26,84,85,7
GILLETTE SE SEN SHA GEL 25G,GST 18%,5005,33073090,35.32,48,49,5
GILLETTE SE SEN SHA GEL 60G,GST 18%,5005,33073090,80.36,88,90,5
GILLETTE SE ULTRA SHA GEL 60G,GST 18%,5005,33073090,72.09,83,85,4
OLD SPICE AFTER SHAVE LOTION FRESH LIME 50ML,GST 18%,5005,33073090,104.47,129,130,7
OLD SPICE AFTER SHAVE LOTION SM L MUSK 100ML,GST 18%,5005,33073090,169.64,180,190,0
OLD SPICE AFTER SHAVE LOTION SM L MUSK 150ML,GST 18%,5005,33073090,191.96,212,215,9
OLD SPICE AFTER SHAVE LOTION SM L MUSK 50ML,GST 18%,5005,33073090,116.08,120,130,7
OLD SPICE AFTER SHAVE LOTION ORIGINAL 100ML,GST 18%,5005,33073090,169.64,180,190,6
OLD SPICE AFTER SHAVE LOTION ORIGINAL 150ML,GST 18%,5005,33073090,223.2,248,250,16
OLD SPICE AFTER SHAVE LOTION ORIGINAL 50ML,GST 18%,5005,33073090,104.47,129,130,6
OLD SPICE AFTER SHAVE LOTION FRESH LIME 150ML,GST 18%,5005,33073090,241.08,260,270,8
OLD SPICE ATOMIZ MUSK 150ML,GST 18%,5005,33073090,197.23,220,235,2
OLD SPICE ATOMIZ ORIGINAL 150ML,GST 18%,5005,33073090,197.23,220,235,2
OLD SPICE DAN ZONE SPRAY 150ML,GST 18%,5005,33071090,164.45,194,199,0
OLD SPICE FRESH SPY 150ML,GST 18%,5005,33071090,164.45,194,199,0
OLD SPICE MUSK SPY 150ML,GST 18%,5005,33071090,212.05,235,250,2
OLD SPICE ORIGI SPY 150ML,GST 18%,5005,33071090,164.45,169,199,0
OLD SPICE SPORT FR SPY 150ML,GST 18%,5005,33071090,164.45,194,199,0
OLD SPICE WH WATER SPY 150ML,GST 18%,5005,33071090,164.45,194,199,0
OLD SPICE SHAVE CREAM LIME 30G,GST 18%,5005,33071010,26.79,29,30,2
OLD SPICE SHAVE CREAM LIME 70G,GST 18%,5005,33071010,53.57,58,60,1
OLD SPICE SHAVE CREAM MUSK 30G,GST 18%,5005,33071010,31.26,34,35,6
OLD SPICE SHAVE CREAM MUSK 70G,GST 18%,5005,33071010,53.57,58,60,2
OLD SPICE SHAVE CREAM ORGINAL 30G,GST 18%,5005,33071010,26.79,29,30,0
OLD SPICE SHAVE CREAM ORGINAL 70G,GST 18%,5005,33071010,53.57,58,60,0
OLAY NATURAL WHITE INS CREAM 40G,GST 18%,5005,33049990,146.96,162,169,3
SUPER-MAX,GST 18%,5005,,17.5,21,24,0
GILLETE 7 CLOCK,GST 18%,5005,,66.97,73,75,11
GILLETTE MACH 3 CART2,GST 18%,5005,82122011,234.24,258,260,4
GILLETTE FUSION GEL PS 195G,GST 18%,5005,33071090,334.83,370,375,1
GILLETTE FOAM 196G REGULAR,GST 18%,5005,330733090,111.6,123,125,0
OLD SPICE AFTER SHAVE LOTION LIME 150ML,GST 18%,5005,33073090,191.96,205,215,3
OLD SPICE DEO SPRAY,GST 18%,5005,,184.07,219,249,6
OLD SPICE POCKET PERFUME,GST 18%,5005,,54.75,73,75,4
GILLETTE FUSION 5 2S,GST 18%,5005,82121010,491.07,540,550,4
GILLETTE FUSION  POWER 2S,GST 18%,5005,82121010,462.85,525,540,0
OLD SPICE NOMAD 17ML,GST 18%,5005,33073090,66.96,74,75,6
GILLETTE GUARD 80G,GST 0% Tax,5001,,36,48,49,8
GILLETTE GUARD SH GEL,GST 18%,5005,82122011,39,48,49,5
GILLETTE VECTOR + CART 6S,GST 18%,5005,82122019,160.7,178,180,6
GILLETTE FUSION 5 HYDRA GEL,GST 18%,5005,82121010,334.83,365,375,1
OLD SPICE DEO LIONPRIDE 140ML,GST 18%,5005,33073090,194.87,219,249,3
AXE SAVE CREAM DN 2+1,GST 18%,5005,3307,117.53,135,136,0
WINNER BADES 26/-,GST 18%,5005,,19.8,25,26,0
SUPER-MAX HATTRICK,GST 18%,5005,82122020,15,19,20,2
SUPER-MAX ZORRIK TWIN,GST 18%,5005,8212,7.49,9.83,10,7
PARK AVENUE SHAVING CR CLASSIC 84GM,GST 18%,5005,33071010,66.67,74,75,3
PARK AVENUE SHAVING CR COOL BLUE 84GM,GST 18%,5005,33071010,58.88,68,69,2
